BID,CID
BID790,CID5083
BID790,CID6686
BID790,CID7721
BID790,CID8436
BID791,CID1446
BID791,CID4277
BID791,CID5898
BID792,CID3634
BID792,CID3965
BID792,CID4526
BID792,CID486
BID792,CID6623
BID792,CID7396
BID792,CID7408
BID793,CID175
BID793,CID4271
BID793,CID4503
BID793,CID5714
BID793,CID7982
BID794,CID1333
BID795,CID4291
BID796,CID3300
BID796,CID4657
BID796,CID693
BID796,CID7147
BID797,CID2450
BID797,CID29
BID797,CID4156
BID797,CID7208
BID797,CID8332
BID798,CID6337
BID798,CID6660
BID799,CID1687
BID799,CID2299
BID800,CID3602
BID800,CID4358
BID800,CID5182
BID801,CID5280
BID801,CID5499
BID801,CID7179
BID801,CID7185
BID802,CID1378
BID802,CID3332
BID802,CID5710
BID802,CID5918
BID802,CID6412
BID803,CID1138
BID803,CID1978
BID803,CID3327
BID803,CID7799
BID803,CID8674
BID804,CID2807
BID804,CID5884
BID804,CID8952
BID805,CID2215
BID805,CID8401
BID805,CID8663
BID806,CID135
BID806,CID7851
BID806,CID793
BID806,CID7964
BID806,CID8307
BID806,CID8476
BID806,CID902
BID807,CID3450
BID807,CID5099
BID807,CID5551
BID808,CID769
BID809,CID2799
BID809,CID8869
BID810,CID3911
BID810,CID5543
BID810,CID6557
BID810,CID7973
BID811,CID4112
BID811,CID4925
BID811,CID8319
BID811,CID8437
BID812,CID141
BID812,CID5348
BID813,CID5010
BID814,CID5998
BID814,CID6382
BID815,CID3985
BID815,CID627
BID815,CID6529
BID816,CID1283
BID816,CID2875
BID816,CID291
BID816,CID6465
BID816,CID6529
BID816,CID8496
BID817,CID6025
BID818,CID2492
BID818,CID5172
BID818,CID931
BID819,CID1843
BID819,CID4792
BID819,CID6421
BID819,CID6423
BID819,CID6752
BID819,CID7124
BID820,CID3416
BID820,CID5508
BID820,CID6638
BID820,CID6688
BID820,CID8005
BID821,CID1288
BID821,CID1569
BID821,CID6768
BID822,CID330
BID822,CID3805
BID822,CID4450
BID822,CID5270
BID822,CID6419
BID822,CID6841
BID822,CID7817
BID823,CID2778
BID824,CID3838
BID824,CID4178
BID824,CID5764
BID824,CID6015
BID824,CID624
BID824,CID8122
BID825,CID1355
BID825,CID137
BID825,CID2089
BID825,CID2723
BID825,CID5047
BID825,CID5754
BID825,CID7930
BID826,CID228
BID826,CID3874
BID826,CID4543
BID826,CID5285
BID826,CID6000
BID826,CID77
BID826,CID8195
BID827,CID4193
BID827,CID6864
BID827,CID6909
BID827,CID7939
BID828,CID5219
BID828,CID526
BID828,CID6188
BID828,CID7445
BID829,CID2462
BID829,CID2536
BID829,CID5765
BID829,CID7465
BID829,CID7787
BID829,CID8911
BID830,CID120
BID830,CID5543
BID830,CID6803
BID830,CID8933
BID831,CID4515
BID831,CID5963
BID831,CID6051
BID831,CID6512
BID831,CID8036
BID831,CID8141
BID831,CID8290
BID832,CID1598
BID832,CID4294
BID833,CID2961
BID833,CID4059
BID833,CID5158
BID833,CID609
BID833,CID7016
BID834,CID332
BID834,CID3897
BID834,CID737
BID835,CID1805
BID835,CID2752
BID835,CID4479
BID835,CID4725
BID835,CID5086
BID835,CID6524
BID836,CID1612
BID836,CID2953
BID836,CID3959
BID836,CID5185
BID836,CID6774
BID836,CID8023
BID837,CID1011
BID837,CID2007
BID837,CID4019
BID837,CID7023
BID838,CID2425
BID838,CID3801
BID838,CID8794
BID839,CID3254
BID839,CID3899
BID839,CID4455
BID839,CID4863
BID840,CID1736
BID840,CID1860
BID840,CID3457
BID840,CID663
BID840,CID6866
BID840,CID7709
BID840,CID8338
BID841,CID3955
BID841,CID6372
BID841,CID8105
BID842,CID1199
BID842,CID2268
BID842,CID2659
BID842,CID6095
BID842,CID8150
BID842,CID8937
BID843,CID2478
BID844,CID229
BID844,CID5557
BID844,CID6850
BID845,CID2046
BID845,CID2143
BID845,CID4163
BID846,CID4220
BID846,CID5063
BID847,CID3565
BID847,CID3849
BID847,CID5478
BID847,CID6634
BID847,CID7018
BID848,CID152
BID848,CID2033
BID848,CID2261
BID848,CID3113
BID848,CID5398
BID848,CID5450
BID848,CID6332
BID849,CID2693
BID849,CID5217
BID849,CID7260
BID849,CID8332
BID850,CID1994
BID850,CID3320
BID850,CID6386
BID850,CID8246
BID850,CID8575
BID851,CID1256
BID851,CID1862
BID851,CID3709
BID851,CID5145
BID851,CID5733
BID851,CID5960
BID851,CID6734
BID852,CID2725
BID852,CID46
BID852,CID5780
BID852,CID6054
BID852,CID6824
BID853,CID2190
BID853,CID5061
BID853,CID8248
BID853,CID877
BID854,CID3083
BID854,CID4360
BID854,CID5107
BID854,CID8126
BID854,CID8817
BID855,CID168
BID855,CID3376
BID856,CID1049
BID856,CID1398
BID856,CID4413
BID856,CID5798
BID856,CID6374
BID856,CID6833
BID856,CID7267
BID857,CID2479
BID857,CID3343
BID857,CID4788
BID857,CID5987
BID857,CID6850
BID858,CID4926
BID858,CID5629
BID858,CID6088
BID858,CID6568
BID858,CID7558
BID858,CID8248
BID859,CID4156
BID859,CID5723
BID859,CID5972
BID860,CID2710
BID860,CID5118
BID860,CID5588
BID860,CID6163
BID860,CID6990
BID861,CID1516
BID861,CID2717
BID861,CID4721
BID861,CID5941
BID861,CID5955
BID861,CID7068
BID861,CID742
BID862,CID1470
BID862,CID4344
BID862,CID8915
BID863,CID1020
BID863,CID1597
BID863,CID5302
BID863,CID5642
BID863,CID5818
BID863,CID6077
BID863,CID8505
BID864,CID297
BID864,CID3097
BID864,CID7159
BID864,CID963
BID865,CID1149
BID865,CID1422
BID865,CID3765
BID865,CID41
BID865,CID4636
BID865,CID7531
BID865,CID8838
BID866,CID1218
BID866,CID5688
BID867,CID2832
BID867,CID3596
BID867,CID4068
BID867,CID6356
BID867,CID713
BID868,CID274
BID868,CID3891
BID868,CID5645
BID868,CID6434
BID868,CID683
BID868,CID7366
BID869,CID2760
BID869,CID456
BID869,CID491
BID869,CID5403
BID869,CID6303
BID870,CID160
BID870,CID1624
BID870,CID416
BID870,CID5234
BID870,CID6407
BID870,CID8607
BID870,CID8694
BID871,CID158
BID871,CID3935
BID871,CID6973
BID872,CID1108
BID872,CID5116
BID872,CID8103
BID873,CID305
BID873,CID4959
BID873,CID8161
BID874,CID1861
BID874,CID2220
BID874,CID3778
BID874,CID6941
BID874,CID8263
BID875,CID3285
BID875,CID4160
BID875,CID6377
BID875,CID8781
BID876,CID1258
BID876,CID3281
BID876,CID3783
BID876,CID524
BID876,CID5571
BID876,CID6718
BID877,CID6574
BID877,CID7142
BID877,CID7660
BID877,CID7777
BID878,CID1823
BID878,CID721
BID878,CID7426
BID878,CID7722
BID879,CID4705
BID879,CID4732
BID879,CID5714
BID879,CID6249
BID879,CID8482
BID879,CID8647
BID880,CID3087
BID880,CID5146
BID880,CID7334
BID880,CID8706
BID881,CID2691
BID881,CID4142
BID881,CID5162
BID881,CID8891
BID882,CID8987
BID883,CID1044
BID883,CID1648
BID883,CID3338
BID883,CID6149
BID883,CID7291
BID884,CID3155
BID884,CID394
BID884,CID4059
BID884,CID4975
BID884,CID5872
BID884,CID5980
BID884,CID7555
BID885,CID115
BID885,CID2165
BID885,CID4119
BID885,CID4927
BID885,CID5623
BID885,CID7751
BID886,CID6248
BID887,CID1312
BID888,CID1444
BID888,CID4772
BID889,CID1110
BID889,CID1176
BID889,CID4180
BID889,CID4718
BID889,CID656
BID889,CID8348
BID889,CID8363
BID890,CID1166
BID890,CID1682
BID890,CID2920
BID890,CID3972
BID891,CID1951
BID891,CID4849
BID891,CID5087
BID891,CID693
BID891,CID8074
BID892,CID2347
BID892,CID4085
BID892,CID5770
BID892,CID7952
BID892,CID8773
BID893,CID5991
BID894,CID1354
BID894,CID2773
BID894,CID3927
BID894,CID4454
BID894,CID4842
BID894,CID7632
BID894,CID8213
BID895,CID1117
BID895,CID3895
BID895,CID5915
BID895,CID95
BID896,CID3565
BID896,CID6382
BID896,CID6471
BID896,CID6965
BID896,CID7347
BID897,CID2945
BID897,CID549
BID897,CID7481
BID897,CID7785
BID897,CID8253
BID897,CID8437
BID898,CID1183
BID898,CID1939
BID898,CID3841
BID898,CID8594
BID898,CID8620
BID899,CID1434
BID899,CID1573
BID899,CID1658
BID899,CID2024
BID899,CID3806
BID899,CID3938
BID900,CID1151
BID900,CID2684
BID900,CID4497
BID900,CID486
BID900,CID5445
BID900,CID7762
BID900,CID7852
BID901,CID3757
BID901,CID4683
BID901,CID5323
BID901,CID5559
BID901,CID6019
BID901,CID7320
BID902,CID4639
BID902,CID7844
BID903,CID2971
BID903,CID5071
BID903,CID6635
BID904,CID2278
BID904,CID8105
BID905,CID4497
BID905,CID5888
BID905,CID7528
BID905,CID81
BID905,CID8194
BID905,CID8386
BID906,CID4501
BID906,CID4747
BID906,CID5387
BID906,CID5482
BID906,CID6480
BID906,CID8262
BID907,CID342
BID907,CID4052
BID907,CID4513
BID907,CID48
BID907,CID6364
BID907,CID7940
BID908,CID1088
BID908,CID2072
BID908,CID2500
BID908,CID5701
BID909,CID3194
BID909,CID5496
BID909,CID5837
BID910,CID1413
BID910,CID6846
BID911,CID2027
BID912,CID5880
BID913,CID3426
BID913,CID584
BID913,CID6588
BID913,CID6795
BID913,CID7164
BID913,CID7782
BID913,CID8121
BID914,CID6996
BID915,CID2321
BID915,CID3191
BID915,CID4726
BID915,CID4762
BID915,CID5775
BID915,CID6859
BID915,CID872
BID916,CID8728
BID917,CID5366
BID917,CID7747
BID917,CID8458
BID917,CID8483
BID917,CID8950
BID918,CID2928
BID918,CID4394
BID918,CID4943
BID918,CID5016
BID918,CID7218
BID918,CID728
BID918,CID7810
BID919,CID1953
BID919,CID3063
BID919,CID3123
BID919,CID7155
BID920,CID1491
BID920,CID2072
BID921,CID4725
BID921,CID5921
BID922,CID1632
BID922,CID293
BID922,CID3278
BID922,CID6623
BID922,CID77
BID923,CID1466
BID923,CID2658
BID923,CID3229
BID923,CID3664
BID923,CID7685
BID923,CID8534
BID923,CID8793
BID924,CID1173
BID924,CID2763
BID924,CID6773
BID924,CID7029
BID924,CID8458
BID925,CID2130
BID925,CID5915
BID925,CID731
BID926,CID3750
BID926,CID6465
BID927,CID4548
BID927,CID5162
BID927,CID5744
BID927,CID6757
BID927,CID8132
BID927,CID8249
BID928,CID1271
BID928,CID2924
BID928,CID5306
BID928,CID544
BID928,CID956
BID929,CID1080
BID929,CID1564
BID929,CID3535
BID929,CID3594
BID929,CID7467
BID930,CID1848
BID930,CID2411
BID930,CID6190
BID930,CID6392
BID930,CID6445
BID930,CID8091
BID930,CID8858
BID931,CID1946
BID931,CID7597
BID932,CID4256
BID932,CID6369
BID932,CID769
BID932,CID8476
BID932,CID8618
BID933,CID2796
BID933,CID2849
BID933,CID3275
BID933,CID3475
BID933,CID3518
BID933,CID6422
BID933,CID8607
BID934,CID1357
BID934,CID1612
BID934,CID6526
BID934,CID8869
BID935,CID679
BID936,CID337
BID936,CID6662
BID937,CID2259
BID937,CID5080
BID937,CID5130
BID937,CID5689
BID937,CID7645
BID937,CID7940
BID937,CID8094
BID938,CID3082
BID938,CID4093
BID938,CID7561
BID938,CID7577
BID939,CID7591
BID940,CID2632
BID940,CID3666
BID940,CID8145
BID941,CID4943
BID941,CID856
BID942,CID105
BID942,CID2650
BID942,CID4943
BID942,CID6694
BID942,CID7225
BID942,CID7365
BID942,CID8353
BID943,CID1682
BID943,CID2281
BID943,CID4908
BID943,CID5100
BID943,CID5422
BID943,CID5553
BID943,CID8866
BID944,CID2345
BID944,CID3185
BID944,CID5610
BID945,CID2440
BID945,CID2969
BID945,CID4272
BID945,CID7395
BID945,CID8018
BID945,CID8452
BID945,CID8500
BID946,CID5295
BID947,CID1511
BID947,CID2271
BID947,CID2561
BID947,CID4053
BID947,CID5092
BID947,CID5323
BID947,CID6656
BID948,CID335
BID948,CID5372
BID948,CID6627
BID948,CID8911
BID949,CID4301
BID950,CID7265
BID950,CID7599
BID951,CID7330
BID952,CID598
BID953,CID2931
BID953,CID3078
BID953,CID7699
BID953,CID8194
BID953,CID8715
BID954,CID2314
BID954,CID6581
BID955,CID2678
BID955,CID3525
BID955,CID6037
BID955,CID6109
BID955,CID8386
BID956,CID2847
BID957,CID3178
BID957,CID4765
BID957,CID6120
BID958,CID1996
BID958,CID3986
BID958,CID4066
BID958,CID4892
BID958,CID699
BID958,CID7733
BID958,CID7749
BID959,CID4967
BID959,CID7417
BID959,CID7761
BID960,CID3629
BID960,CID5373
BID960,CID5852
BID960,CID6223
BID961,CID3097
BID961,CID5471
BID961,CID663
BID961,CID7867
BID962,CID5158
BID962,CID7409
BID963,CID2544
BID963,CID3178
BID963,CID5732
BID963,CID7617
BID963,CID7702
BID964,CID1247
BID964,CID6204
BID964,CID7698
BID965,CID1312
BID966,CID108
BID966,CID2397
BID966,CID3285
BID966,CID3901
BID966,CID447
BID966,CID8959
BID967,CID2984
BID967,CID4096
BID967,CID796
BID968,CID7333
BID969,CID2520
BID969,CID3490
BID970,CID5472
BID970,CID8326
BID971,CID4621
BID971,CID4927
BID972,CID2207
BID972,CID4066
BID972,CID5391
BID972,CID7448
BID972,CID7492
BID973,CID1236
BID973,CID3638
BID974,CID3250
BID975,CID2260
BID975,CID3111
BID975,CID7985
BID976,CID2746
BID976,CID4476
BID976,CID5430
BID976,CID5933
BID976,CID6744
BID976,CID6937
BID976,CID8636
BID977,CID4263
BID977,CID4484
BID977,CID7513
BID977,CID7780
BID977,CID819
BID977,CID8495
BID978,CID1505
BID978,CID6337
BID978,CID6681
BID978,CID6991
BID978,CID761
BID979,CID3748
BID979,CID5952
BID979,CID7394
BID979,CID7491
BID980,CID3606
BID980,CID4939
BID980,CID801
BID981,CID2220
BID981,CID3359
BID981,CID3938
BID981,CID4789
BID981,CID6366
BID981,CID8268
BID982,CID1240
BID982,CID2144
BID982,CID5181
BID982,CID5446
BID982,CID5566
BID982,CID7018
BID983,CID3281
BID983,CID5089
BID984,CID190
BID985,CID4481
BID985,CID4618
BID985,CID5617
BID985,CID7227
BID985,CID8482
BID986,CID1799
BID986,CID2103
BID986,CID29
BID986,CID3321
BID986,CID4794
BID986,CID6179
BID986,CID7872
BID987,CID1266
BID987,CID3957
BID988,CID2111
BID988,CID3590
BID988,CID3837
BID988,CID5142
BID988,CID6139
BID988,CID7594
BID988,CID8999
BID989,CID2528
BID989,CID4750
BID989,CID4969
BID989,CID6873
BID989,CID7493
BID989,CID8154
BID990,CID2425
BID990,CID2463
BID990,CID3059
BID990,CID3328
BID990,CID6522
BID990,CID6832
BID990,CID6932
BID991,CID1009
BID991,CID1198
BID991,CID4414
BID991,CID6841
BID992,CID1095
BID992,CID3452
BID992,CID5300
BID993,CID1963
BID993,CID3360
BID993,CID4792
BID993,CID5072
BID994,CID1062
BID994,CID3639
BID994,CID4947
BID994,CID5930
BID994,CID7395
BID994,CID793
BID994,CID8007
BID995,CID3421
BID995,CID3778
BID995,CID4736
BID995,CID5317
BID995,CID7147
BID996,CID8569
BID997,CID2226
BID997,CID5916
BID997,CID6383
BID997,CID8001
BID997,CID8744
BID998,CID1391
BID998,CID2097
BID998,CID2381
BID998,CID4198
BID998,CID4650
BID998,CID5279
BID999,CID3338
BID999,CID4488
BID999,CID4685
BID999,CID7159
BID999,CID8078
BID1000,CID5322
BID1000,CID8476
BID1001,CID334
BID1001,CID5900
BID1001,CID8976
BID1001,CID967
BID1002,CID3119
BID1002,CID5252
BID1003,CID1271
BID1003,CID4409
BID1003,CID4653
BID1003,CID5044
BID1003,CID7744
BID1003,CID8080
BID1004,CID1334
BID1004,CID259
BID1004,CID4172
BID1004,CID696
BID1004,CID7180
BID1004,CID8663
BID1004,CID8750
BID1005,CID1511
BID1005,CID6234
BID1005,CID7595
BID1006,CID4232
BID1006,CID5120
BID1006,CID5743
BID1006,CID6780
BID1006,CID8809
BID1007,CID1223
BID1007,CID6187
BID1007,CID8043
BID1007,CID8215
BID1008,CID1663
BID1008,CID7845
BID1008,CID8322
BID1008,CID982
BID1009,CID1745
BID1009,CID2308
BID1009,CID5256
BID1010,CID1136
BID1010,CID2831
BID1010,CID2844
BID1010,CID4667
BID1010,CID6257
BID1010,CID661
BID1010,CID738
BID1011,CID115
BID1011,CID1521
BID1011,CID6179
BID1012,CID3555
BID1012,CID7664
BID1013,CID1656
BID1013,CID2498
BID1013,CID3983
BID1013,CID6384
BID1013,CID6902
BID1013,CID748
BID1014,CID4389
BID1014,CID4513
BID1014,CID5230
BID1014,CID5682
BID1014,CID6375
BID1014,CID6463
BID1015,CID2746
BID1015,CID4775
BID1015,CID6557
BID1016,CID2038
BID1016,CID628
BID1017,CID1240
BID1017,CID2266
BID1017,CID3516
BID1017,CID3965
BID1017,CID4004
BID1017,CID6920
BID1017,CID973
BID1018,CID6391
BID1019,CID782
BID1020,CID6882
BID1021,CID4291
BID1021,CID5383
BID1022,CID1304
BID1022,CID1538
BID1022,CID1753
BID1022,CID392
BID1022,CID6521
BID1022,CID8267
BID1022,CID8553
BID1023,CID4223
BID1024,CID2952
BID1024,CID3942
BID1024,CID4577
BID1024,CID6676
BID1024,CID8539
BID1025,CID1534
BID1025,CID3587
BID1025,CID6486
BID1025,CID7790
BID1025,CID8574
BID1026,CID234
BID1027,CID1129
BID1027,CID2041
BID1027,CID2430
BID1027,CID6705
BID1027,CID8123
BID1027,CID8902
BID1027,CID8953
BID1028,CID254
BID1029,CID1379
BID1029,CID3584
BID1029,CID4494
BID1029,CID5858
BID1030,CID1664
BID1030,CID3639
BID1030,CID3658
BID1030,CID5898
BID1030,CID6918
BID1030,CID8299
BID1031,CID2904
BID1031,CID4331
BID1031,CID4354
BID1031,CID562
BID1031,CID7456
BID1031,CID7874
BID1031,CID8610
BID1032,CID1988
BID1032,CID5436
BID1032,CID7359
BID1033,CID2067
BID1033,CID6331
BID1033,CID6818
BID1033,CID7247
BID1033,CID874
BID1033,CID9000
BID1034,CID1048
BID1034,CID3575
BID1034,CID4533
BID1034,CID7010
BID1035,CID4003
BID1035,CID8700
BID1035,CID8772
BID1036,CID283
BID1036,CID5496
BID1036,CID6890
BID1036,CID7431
BID1037,CID3379
BID1037,CID3585
BID1037,CID5958
BID1037,CID708
BID1038,CID1122
BID1038,CID2201
BID1038,CID5434
BID1038,CID6544
BID1038,CID6763
BID1038,CID7247
BID1038,CID771
BID1039,CID4207
BID1040,CID2835
BID1040,CID4515
BID1040,CID592
BID1040,CID7727
BID1040,CID7898
BID1040,CID8713
BID1041,CID1927
BID1041,CID4425
BID1041,CID4428
BID1041,CID6575
BID1041,CID740
BID1041,CID8805
BID1042,CID1486
BID1042,CID5941
BID1042,CID6198
BID1042,CID8633
BID1042,CID8740
BID1042,CID984
BID1043,CID1670
BID1044,CID1592
BID1044,CID2401
BID1044,CID4257
BID1044,CID5278
BID1044,CID5760
BID1044,CID705
BID1044,CID7932
BID1045,CID1980
BID1045,CID7352
BID1046,CID1230
BID1046,CID7085
BID1046,CID750
BID1047,CID3014
BID1047,CID3965
BID1047,CID4327
BID1047,CID8561
BID1047,CID8598
BID1047,CID8632
BID1048,CID3801
BID1049,CID7138
BID1049,CID8017
BID1049,CID8788
BID1049,CID957
BID1050,CID1613
BID1050,CID3133
BID1050,CID4731
BID1050,CID5840
BID1050,CID5962
BID1051,CID1249
BID1051,CID1795
BID1051,CID6149
BID1051,CID756
BID1051,CID8224
BID1051,CID8561
BID1052,CID1441
BID1052,CID6676
BID1052,CID7888
BID1053,CID1137
BID1053,CID2248
BID1054,CID1981
BID1054,CID3138
BID1054,CID580
BID1055,CID4286
BID1055,CID591
BID1055,CID6090
BID1056,CID2514
BID1056,CID2608
BID1056,CID3560
BID1056,CID7350
BID1056,CID7389
BID1056,CID7713
BID1057,CID1176
BID1057,CID340
BID1057,CID3808
BID1057,CID641
BID1057,CID7867
BID1058,CID3486
BID1058,CID7324
BID1059,CID1962
BID1059,CID8561
BID1060,CID2839
BID1060,CID4123
BID1060,CID4171
BID1060,CID5343
BID1061,CID4230
BID1061,CID7015
BID1061,CID8500
BID1062,CID1471
BID1062,CID2836
BID1062,CID588
BID1062,CID7078
BID1062,CID7323
BID1062,CID8044
BID1062,CID964
BID1063,CID3455
BID1064,CID2251
BID1064,CID3668
BID1065,CID1891
BID1065,CID2702
BID1065,CID7460
BID1065,CID8364
BID1065,CID8972
BID1066,CID3306
BID1066,CID6279
BID1067,CID8417
BID1068,CID4230
BID1069,CID2430
BID1069,CID3428
BID1069,CID6643
BID1070,CID2575
BID1070,CID2606
BID1070,CID3906
BID1070,CID5433
BID1070,CID6521
BID1070,CID8003
BID1071,CID4746
BID1071,CID5217
BID1072,CID4015
BID1072,CID6878
BID1073,CID1455
BID1073,CID3402
BID1073,CID4956
BID1073,CID6126
BID1074,CID447
BID1074,CID6359
BID1074,CID7530
BID1074,CID793
BID1075,CID1383
BID1075,CID1521
BID1075,CID2231
BID1075,CID3804
BID1075,CID6721
BID1076,CID290
BID1076,CID3062
BID1076,CID4470
BID1076,CID4558
BID1077,CID1087
BID1077,CID2111
BID1077,CID5617
BID1077,CID670
BID1077,CID8164
BID1077,CID8276
BID1078,CID2048
BID1078,CID3386
BID1078,CID837
BID1079,CID196
BID1079,CID5994
BID1079,CID6203
BID1079,CID6549
BID1079,CID8040
BID1079,CID8045
BID1080,CID3711
BID1080,CID4186
BID1080,CID7725
BID1081,CID1179
BID1081,CID4490
BID1081,CID605
BID1082,CID1352
BID1082,CID1984
BID1082,CID6046
BID1082,CID6148
BID1083,CID1788
BID1083,CID302
BID1083,CID3630
BID1083,CID4635
BID1083,CID5159
BID1083,CID5432
BID1083,CID6286
BID1084,CID2199
BID1084,CID2638
BID1084,CID3835
BID1084,CID4027
BID1085,CID2225
BID1085,CID3737
BID1085,CID4621
BID1085,CID5209
BID1085,CID6664
BID1085,CID6724
BID1086,CID1120
BID1086,CID4059
BID1086,CID4235
BID1086,CID4352
BID1086,CID8839
BID1087,CID4943
BID1088,CID5391
BID1089,CID3672
BID1089,CID5998
BID1089,CID7789
BID1090,CID1241
BID1090,CID2622
BID1090,CID3025
BID1090,CID5407
BID1090,CID5863
BID1091,CID4748
BID1092,CID1866
BID1092,CID2203
BID1092,CID4900
BID1092,CID5455
BID1092,CID7326
BID1092,CID7920
BID1092,CID8798
BID1093,CID2662
BID1093,CID3551
BID1093,CID3634
BID1093,CID7992
BID1093,CID7998
BID1094,CID1631
BID1094,CID3362
BID1094,CID3599
BID1094,CID8758
BID1095,CID3106
BID1095,CID369
BID1096,CID8908
BID1097,CID2559
BID1097,CID3654
BID1097,CID3799
BID1097,CID4564
BID1098,CID4151
BID1098,CID7702
BID1098,CID994
BID1099,CID3341
BID1099,CID5194
BID1099,CID6480
BID1099,CID6507
BID1099,CID8035
BID1100,CID3197
BID1100,CID3644
BID1100,CID4844
BID1100,CID5148
BID1100,CID5371
BID1100,CID5550
BID1100,CID7016
BID1101,CID1011
BID1101,CID6141
BID1101,CID6627
BID1101,CID7112
BID1101,CID7945
BID1102,CID2215
BID1102,CID2890
BID1102,CID4530
BID1102,CID4553
BID1102,CID6691
BID1102,CID7798
BID1103,CID1240
BID1103,CID1508
BID1103,CID6164
BID1104,CID3059
BID1104,CID3665
BID1104,CID8072
BID1105,CID257
BID1106,CID3281
BID1106,CID4623
BID1106,CID8214
BID1107,CID2888
BID1107,CID5339
BID1107,CID6132
BID1107,CID7962
BID1107,CID8300
BID1108,CID1739
BID1108,CID2036
BID1108,CID2372
BID1108,CID3820
BID1108,CID5585
BID1109,CID37
BID1109,CID6731
BID1109,CID7860
BID1109,CID8447
BID1110,CID2255
BID1110,CID2384
BID1110,CID3557
BID1110,CID4002
BID1110,CID4174
BID1110,CID5095
BID1111,CID3292
BID1111,CID3697
BID1111,CID5581
BID1111,CID5820
BID1111,CID7892
BID1112,CID3618
BID1112,CID3869
BID1112,CID3921
BID1112,CID4483
BID1112,CID5734
BID1112,CID5967
BID1113,CID211
BID1113,CID3332
BID1113,CID5374
BID1113,CID6606
BID1113,CID7039
BID1113,CID7815
BID1113,CID8122
BID1114,CID1054
BID1114,CID135
BID1114,CID152
BID1114,CID2666
BID1114,CID8972
BID1115,CID3325
BID1115,CID3654
BID1115,CID3940
BID1115,CID8231
BID1116,CID1723
BID1116,CID2789
BID1116,CID3243
BID1116,CID365
BID1116,CID4585
BID1116,CID8752
BID1117,CID11
BID1117,CID5520
BID1118,CID1366
BID1118,CID3894
BID1118,CID641
BID1118,CID6923
BID1119,CID6592
BID1119,CID804
BID1119,CID8943
BID1120,CID4231
BID1120,CID6055
BID1120,CID6283
BID1120,CID6547
BID1121,CID1669
BID1121,CID3091
BID1121,CID412
BID1122,CID476
BID1123,CID1168
BID1123,CID1818
BID1123,CID6774
BID1124,CID1539
BID1124,CID3169
BID1124,CID6320
BID1124,CID7911
BID1125,CID2002
BID1125,CID6067
BID1125,CID7349
BID1126,CID1860
BID1126,CID8933
BID1127,CID2677
BID1127,CID7948
BID1128,CID2330
BID1128,CID3804
BID1128,CID5761
BID1128,CID5766
BID1128,CID6065
BID1128,CID692
BID1128,CID8685
BID1129,CID1328
BID1129,CID4876
BID1129,CID5933
BID1129,CID8769
BID1130,CID2741
BID1131,CID8460
BID1132,CID2590
BID1133,CID2533
BID1133,CID4737
BID1133,CID5366
BID1133,CID721
BID1133,CID7701
BID1133,CID7793
BID1133,CID8693
BID1134,CID1679
BID1134,CID2783
BID1134,CID4039
BID1134,CID5653
BID1134,CID8410
BID1134,CID8561
BID1135,CID370
BID1135,CID5275
BID1135,CID6791
BID1136,CID3949
BID1136,CID5225
BID1136,CID8800
BID1137,CID3033
BID1138,CID3376
BID1138,CID8441
BID1138,CID8780
BID1139,CID5540
BID1139,CID7658
BID1139,CID7872
BID1140,CID324
BID1140,CID3659
BID1140,CID6990
BID1140,CID7028
BID1140,CID7887
BID1140,CID8427
BID1141,CID3060
BID1141,CID5318
BID1141,CID5926
BID1141,CID8635
BID1142,CID1098
BID1143,CID5231
BID1143,CID5549
BID1144,CID2750
BID1144,CID3371
BID1144,CID4431
BID1144,CID6835
BID1144,CID7362
BID1145,CID4291
BID1145,CID5006
BID1145,CID6185
BID1145,CID6444
BID1146,CID1428
BID1146,CID3781
BID1147,CID5013
BID1147,CID6422
BID1147,CID7404
BID1148,CID2556
BID1148,CID3092
BID1148,CID3775
BID1148,CID4164
BID1148,CID4850
BID1148,CID6942
BID1148,CID7837
BID1149,CID1506
BID1149,CID6666
BID1150,CID5697
BID1150,CID7905
BID1151,CID4888
BID1151,CID5039
BID1151,CID5445
BID1151,CID7642
BID1151,CID8300
BID1151,CID8452
BID1152,CID1217
BID1152,CID636
BID1152,CID7118
BID1153,CID2808
BID1154,CID1778
BID1154,CID283
BID1154,CID8024
BID1155,CID1020
BID1155,CID1612
BID1155,CID3137
BID1155,CID4555
BID1155,CID4727
BID1155,CID895
BID1155,CID8963
BID1156,CID2350
BID1157,CID3245
BID1158,CID1741
BID1158,CID1811
BID1158,CID2924
BID1158,CID3785
BID1158,CID8543
BID1159,CID18
BID1159,CID2631
BID1159,CID5729
BID1159,CID6481
BID1159,CID7705
BID1160,CID1049
BID1160,CID2683
BID1160,CID3179
BID1160,CID3218
BID1160,CID4434
BID1160,CID6532
BID1161,CID3330
BID1162,CID1870
BID1162,CID7403
BID1162,CID76
BID1162,CID7846
BID1163,CID1240
BID1163,CID2602
BID1163,CID3625
BID1163,CID4168
BID1163,CID5500
BID1163,CID7695
BID1163,CID8693
BID1164,CID2822
BID1164,CID317
BID1164,CID5966
BID1164,CID7402
BID1164,CID7698
BID1164,CID7981
BID1164,CID8184
BID1165,CID3375
BID1165,CID6645
BID1165,CID8286
BID1166,CID2292
BID1166,CID3881
BID1166,CID5676
BID1166,CID775
BID1166,CID8150
BID1167,CID2779
